flight_1_from,flight_1_to,Flight_1_time,flight_1_price,flight_2_from,flight_2_to,Flight_2_time,flight_2_price
UIB,PEI,20:31:58,414.27,AUC,MTR,05:54:25,1373.87
BOG,CUC,23:11:46,1466.94,CUC,LET,17:47:10,1002.99
ADZ,SMR,07:30:57,348.06,BOG,MDE,23:56:36,484.82
EJA,PEI,01:40:09,1227.48,AUC,AUC,17:50:02,1213.33
CTG,UIB,23:17:57,970.10,BAQ,SMR,02:20:18,731.13
UIB,UIB,21:49:42,893.67,MTR,CTG,03:56:44,315.46
EJA,SMR,12:45:20,1249.24,BAQ,CUC,22:20:46,774.46
BGA,CLO,01:23:35,1006.17,CUC,ADZ,11:40:46,477.11
MTR,UIB,21:21:49,1213.51,MTR,CUC,14:21:10,512.03
BGA,SMR,00:15:39,1444.81,BAQ,CTG,00:36:52,476.15
CUC,ADZ,20:05:29,1295.94,UIB,AUC,14:40:53,309.08
MTR,CTG,02:52:07,685.61,BOG,CTG,03:51:07,1289.03
MTR,BGA,04:56:01,1102.23,CLO,MDE,02:34:00,999.31
CLO,CTG,20:41:21,842.70,BGA,SMR,19:37:26,1473.23
UIB,AUC,21:22:07,1232.11,BAQ,ADZ,06:41:40,679.83
CUC,BAQ,15:16:26,1230.82,LET,SMR,16:25:08,1262.08
MDE,UIB,10:16:52,335.95,PEI,SMR,23:12:08,833.47
ADZ,BAQ,09:38:40,395.69,SMR,EJA,05:07:17,1080.93
AUC,EJA,19:57:43,328.49,BAQ,BAQ,20:26:59,1314.55
BAQ,SMR,07:29:01,932.45,MTR,SMR,23:48:52,1036.47
LET,AUC,21:30:32,1163.50,BOG,ADZ,12:44:29,1288.21
CUC,CUC,01:08:06,556.97,MDE,SMR,05:33:12,1486.76
LET,BOG,23:52:34,869.26,EJA,SMR,15:30:31,967.54
BOG,SMR,02:24:46,623.80,CTG,EJA,22:04:10,672.15
BAQ,MDE,15:57:17,881.35,SMR,UIB,06:35:50,1038.74
ADZ,BGA,08:57:00,801.51,ADZ,CLO,17:11:37,1190.53
SMR,EJA,17:26:34,1306.03,SMR,CTG,15:18:22,567.32
CTG,CUC,15:26:37,1070.05,MTR,PEI,11:26:21,988.66
MTR,SMR,15:31:19,562.42,CTG,BGA,09:55:14,622.36
BOG,BAQ,04:45:34,1100.80,CTG,PEI,06:03:01,1391.11
SMR,MTR,16:32:31,986.17,BAQ,BOG,05:50:53,831.50
BGA,ADZ,10:06:59,1039.92,PEI,CLO,14:07:42,1309.75
CUC,CTG,18:20:08,843.91,BAQ,PEI,22:06:37,554.04
BGA,BGA,10:06:55,514.80,PEI,SMR,06:42:29,355.95
MDE,CLO,18:04:17,1049.06,MDE,SMR,12:25:44,713.99
CUC,MDE,12:43:00,953.03,AUC,CLO,23:07:10,568.67
BAQ,UIB,03:16:07,308.20,CTG,BOG,16:35:14,622.37
AUC,CLO,10:31:20,453.00,LET,BGA,16:34:38,1025.78
MTR,ADZ,09:35:38,1451.54,LET,SMR,09:17:10,517.43
MTR,MTR,06:27:43,709.34,BAQ,BOG,07:55:02,736.53
MDE,BAQ,08:02:53,794.98,MDE,EJA,01:28:43,394.29
PEI,ADZ,18:22:48,1450.08,EJA,ADZ,10:17:07,1390.19
BGA,MDE,12:35:23,1403.14,CTG,BOG,00:36:27,489.74
SMR,EJA,14:29:00,1393.49,CTG,EJA,14:33:20,1071.49
UIB,AUC,02:51:05,778.41,CTG,BAQ,05:04:34,1145.01
LET,ADZ,19:43:37,968.27,BAQ,CUC,06:35:36,1378.81
SMR,AUC,10:44:06,993.20,CLO,CTG,14:22:54,1349.95
BGA,CTG,05:41:51,588.91,CLO,CUC,21:48:35,1350.79
CLO,CLO,20:14:00,1011.86,AUC,MTR,17:59:25,1129.07
MTR,CLO,17:54:14,1386.50,CTG,CTG,22:38:49,348.80
UIB,ADZ,04:13:03,425.28,CUC,SMR,08:41:37,527.04
MDE,SMR,00:23:03,638.72,LET,CLO,18:35:50,1363.39
BGA,CLO,16:07:58,1079.19,LET,UIB,20:20:16,1191.21
EJA,UIB,07:39:56,311.35,ADZ,AUC,18:28:46,925.87
SMR,CUC,21:51:28,677.31,CLO,CUC,14:24:27,597.47
AUC,CTG,08:59:18,745.44,LET,BAQ,13:25:14,490.26
PEI,BAQ,04:13:15,330.51,ADZ,BGA,17:31:05,1363.61
UIB,PEI,09:38:47,328.06,MDE,CTG,05:23:05,559.23
UIB,EJA,19:28:53,1041.23,MDE,SMR,22:40:36,766.70
BOG,SMR,12:39:15,1342.04,BAQ,CUC,20:35:38,1140.48
BGA,UIB,20:23:23,1338.93,EJA,CTG,20:59:37,510.31
PEI,LET,14:28:30,1267.89,MDE,UIB,17:59:54,750.57
AUC,UIB,12:11:54,923.96,MDE,CTG,04:23:54,676.24
UIB,CTG,01:36:55,1448.19,BOG,BOG,20:01:49,1490.55
EJA,BOG,13:35:52,778.15,SMR,CUC,04:42:01,1454.23
CUC,MDE,18:42:56,1315.88,MDE,CTG,08:00:52,1186.53
MTR,BGA,20:39:03,536.81,BOG,AUC,11:59:31,1465.79
AUC,LET,22:40:05,718.61,BGA,ADZ,23:50:35,479.91
ADZ,MTR,16:35:40,1401.47,AUC,UIB,03:36:32,423.32
BOG,AUC,15:26:53,1049.85,LET,CLO,04:39:58,885.09
CLO,CTG,10:11:16,1282.56,MDE,BGA,13:05:11,921.84
UIB,AUC,17:04:47,866.74,MDE,BAQ,20:08:01,1352.25
MDE,ADZ,16:06:31,447.80,CTG,EJA,14:06:14,799.72
MDE,EJA,12:40:11,332.16,UIB,EJA,18:41:46,1107.58
AUC,AUC,07:26:27,1062.03,SMR,MDE,22:00:13,1356.73
PEI,EJA,02:32:09,795.53,MTR,SMR,23:14:49,520.88
BGA,MDE,19:20:11,444.14,EJA,CLO,21:24:10,640.57
AUC,PEI,12:40:18,924.12,CUC,UIB,22:22:41,792.19
CUC,AUC,14:49:57,1303.28,UIB,EJA,09:28:58,1095.38
BAQ,BAQ,13:35:44,483.13,CLO,MTR,03:08:25,858.71
BGA,PEI,01:26:49,682.03,UIB,AUC,06:59:53,445.24
CLO,MTR,18:40:50,661.58,MTR,CTG,19:57:23,1406.13
PEI,LET,16:35:24,1015.07,CTG,CTG,19:28:36,477.11
BOG,BAQ,17:55:35,1221.56,AUC,CUC,04:26:01,468.79
CUC,UIB,01:32:24,830.04,MDE,UIB,22:08:11,1440.67
MDE,BGA,14:25:12,1026.05,UIB,BGA,00:02:42,915.27
SMR,CLO,16:23:08,652.64,MDE,CTG,11:44:31,607.08
UIB,AUC,00:40:02,492.70,AUC,BGA,07:19:05,1127.65
UIB,AUC,03:10:24,354.51,AUC,AUC,23:33:02,995.20
CLO,MDE,11:12:38,301.40,CUC,PEI,20:55:14,1098.05
MTR,MTR,15:32:43,1406.72,ADZ,SMR,04:49:40,890.09
AUC,MDE,15:58:02,513.48,BGA,BOG,10:15:30,650.88
MTR,ADZ,13:06:09,959.97,BAQ,MTR,09:35:19,983.85
CTG,SMR,08:21:08,1004.47,CUC,LET,06:59:55,1078.89
SMR,BAQ,13:28:01,1377.35,MTR,MDE,12:00:54,563.67
BGA,AUC,23:50:31,725.55,PEI,BAQ,23:01:09,1461.70
UIB,AUC,16:46:18,1351.62,LET,AUC,14:08:05,595.89
EJA,BOG,21:52:23,557.70,LET,PEI,12:32:26,413.50
LET,BGA,21:55:53,1079.62,EJA,ADZ,22:28:54,876.64
PEI,BAQ,11:55:48,760.26,BGA,SMR,13:54:31,1480.94
SMR,BGA,01:11:16,676.34,MDE,PEI,23:08:17,852.26
CLO,CUC,10:12:07,584.52,PEI,EJA,11:25:35,710.24
CTG,LET,04:37:53,676.64,MTR,MTR,13:50:32,644.87
CUC,BGA,01:10:06,647.32,BAQ,CTG,08:52:59,653.91
CTG,LET,22:43:34,845.80,PEI,CTG,10:03:39,991.86
MDE,SMR,23:17:27,666.53,BOG,AUC,00:26:20,1488.87
SMR,UIB,19:34:18,328.56,BOG,BOG,00:14:00,1420.75
CLO,CUC,18:45:01,1126.92,BGA,CTG,23:11:26,860.35
CTG,BGA,18:18:52,1157.81,BOG,MTR,00:53:17,1137.09
EJA,MTR,07:58:58,881.87,EJA,BOG,08:10:41,864.88
SMR,CUC,13:48:17,304.23,SMR,AUC,12:49:57,938.03
EJA,LET,15:31:11,321.57,ADZ,ADZ,19:01:41,1161.06
CLO,PEI,17:49:47,580.60,PEI,LET,23:49:20,680.77
LET,CLO,07:32:27,1200.59,ADZ,EJA,02:23:39,1471.96
CTG,CUC,14:22:53,1346.84,MTR,SMR,20:24:14,1126.82
PEI,SMR,19:56:14,546.95,BOG,CLO,23:48:18,457.64
BGA,UIB,22:26:27,1220.52,EJA,BAQ,03:04:46,603.53
BGA,SMR,11:11:08,904.46,CTG,MTR,11:24:09,1149.40
BGA,MDE,02:41:16,1287.58,SMR,CLO,21:05:28,1296.14
AUC,PEI,06:15:42,1141.01,BAQ,ADZ,10:07:41,788.85
SMR,CLO,03:09:36,919.12,AUC,UIB,19:15:14,1453.05
BAQ,ADZ,12:44:57,1174.04,EJA,MTR,09:49:14,1448.33
CTG,CUC,19:27:36,371.91,CLO,CLO,06:35:56,373.10
MDE,CUC,10:47:05,849.53,LET,MDE,13:47:41,1476.99
CLO,CLO,00:00:43,1267.65,CTG,PEI,22:01:05,585.11
AUC,BOG,13:50:50,548.30,SMR,BOG,12:12:10,836.56
BGA,ADZ,05:28:41,1174.78,MTR,BOG,21:30:52,799.92
UIB,EJA,16:24:06,1183.33,MTR,BAQ,01:36:33,826.69
BGA,MDE,20:14:24,341.97,UIB,LET,06:56:30,515.73
CLO,MDE,05:09:08,971.43,ADZ,BAQ,05:16:10,458.88
UIB,BOG,08:16:43,1324.68,ADZ,BGA,00:22:40,473.84
BAQ,LET,10:02:22,1373.97,BOG,BOG,20:43:34,1312.86
MTR,MTR,23:49:20,887.25,CUC,LET,18:52:23,1143.14
BGA,BOG,19:10:45,1445.77,CUC,BGA,19:07:46,419.74
PEI,MDE,05:16:01,1175.36,PEI,MTR,06:44:49,593.26
CTG,LET,20:51:52,641.20,BAQ,BAQ,11:27:33,609.61
BOG,PEI,09:05:15,1093.86,BOG,CLO,04:09:29,685.65
UIB,BOG,21:33:22,499.24,ADZ,MDE,02:15:49,1265.22
AUC,LET,14:05:35,764.48,MTR,BOG,04:32:13,1343.54
UIB,BOG,18:23:34,792.37,PEI,MTR,00:33:12,1260.34
CLO,MDE,04:55:22,1178.80,SMR,BAQ,17:17:04,866.00
EJA,MDE,01:40:36,540.51,CLO,ADZ,23:56:43,881.87
EJA,EJA,08:32:29,706.93,BAQ,PEI,21:09:08,475.70
AUC,MDE,04:24:03,1477.81,EJA,SMR,14:42:28,1324.07
CTG,EJA,05:14:01,469.16,ADZ,BGA,03:50:27,868.95
ADZ,CUC,22:23:36,1495.94,EJA,CUC,00:52:30,510.95
CTG,ADZ,16:15:20,1101.18,BGA,MTR,22:50:42,1272.93
CUC,UIB,15:08:21,1281.59,EJA,LET,03:48:25,870.74
BOG,PEI,19:04:07,1356.19,AUC,ADZ,04:24:59,846.25
CUC,MDE,20:22:00,387.32,BOG,EJA,02:10:50,1171.26
EJA,UIB,03:28:48,1237.37,CLO,SMR,11:48:18,754.91
MTR,CTG,07:29:06,497.82,EJA,LET,05:15:05,1490.52
SMR,PEI,03:32:49,467.79,BOG,PEI,12:30:14,1498.07
MDE,BOG,16:53:10,1222.69,LET,CLO,00:15:26,501.74
CUC,BGA,17:23:39,1143.97,SMR,MTR,10:17:56,1182.78
BOG,PEI,07:26:24,1030.34,CLO,MDE,16:20:12,503.48
EJA,ADZ,16:47:03,1499.55,MDE,BOG,06:44:13,1308.23
CUC,MDE,01:08:00,1012.99,PEI,UIB,13:19:42,889.40
PEI,AUC,09:49:51,401.29,EJA,ADZ,22:56:59,933.98
AUC,PEI,21:20:22,869.81,MTR,ADZ,14:46:14,1291.23
AUC,MTR,10:30:36,329.18,BAQ,BGA,18:41:37,307.10
LET,ADZ,19:39:42,1327.67,CLO,BAQ,17:48:51,1196.61
BAQ,UIB,19:49:23,1158.81,CTG,UIB,20:28:34,476.90
MDE,MTR,21:38:01,928.08,MTR,BOG,16:57:49,618.27
UIB,BGA,23:01:08,455.24,AUC,MTR,03:42:30,1098.47
EJA,PEI,11:14:10,1471.03,CUC,CUC,01:27:22,1395.20
CLO,CTG,17:02:23,1444.45,MDE,EJA,21:16:07,448.56
CLO,LET,14:09:49,1385.62,MDE,CTG,22:55:17,964.42
BAQ,UIB,13:50:25,1177.67,ADZ,LET,08:19:22,1491.04
ADZ,SMR,01:56:30,1049.14,MDE,MDE,09:00:27,897.61
CLO,CTG,11:17:42,861.00,BAQ,EJA,18:11:59,875.37
UIB,CLO,16:58:10,887.29,BGA,LET,12:03:18,1297.70
PEI,AUC,17:10:49,808.11,CLO,CTG,05:55:53,1473.03
ADZ,ADZ,03:54:42,883.25,CUC,PEI,19:38:20,1106.72
AUC,PEI,04:26:07,836.35,MDE,EJA,05:44:36,1354.77
ADZ,BAQ,14:21:06,576.72,CUC,LET,19:05:37,525.92
BOG,BGA,11:59:31,929.09,CLO,LET,23:58:14,552.55
BAQ,LET,11:50:58,535.13,CTG,CTG,22:40:27,651.91
ADZ,MDE,09:36:18,1220.05,CLO,MDE,06:45:57,811.27
ADZ,CLO,14:39:47,1253.02,BAQ,CLO,20:55:43,389.68
BAQ,UIB,12:13:55,810.51,MTR,SMR,15:02:40,331.68
UIB,MTR,19:36:04,302.17,BOG,SMR,20:20:19,930.29
CLO,UIB,08:42:38,779.71,MDE,CUC,10:17:32,419.78
SMR,EJA,23:18:40,424.94,CLO,CTG,12:20:48,1273.69
MDE,UIB,23:57:14,392.53,CTG,SMR,13:33:59,327.71
AUC,CTG,18:35:06,406.06,UIB,CTG,10:09:38,771.79
CLO,MDE,10:04:28,1370.02,CUC,BGA,00:12:45,498.40
BOG,CUC,05:15:54,360.37,EJA,CTG,04:18:22,1495.27
BOG,CTG,08:11:14,659.10,CTG,CLO,08:24:45,690.78
BGA,PEI,04:00:28,519.33,LET,SMR,02:26:00,1430.41
BGA,ADZ,16:30:25,892.65,MTR,MDE,11:46:55,1069.49
MTR,ADZ,03:09:41,629.77,CUC,SMR,01:35:11,461.66
LET,CTG,02:10:03,1285.33,BOG,CLO,16:04:40,814.50
BAQ,ADZ,07:22:09,1336.27,CLO,SMR,04:27:56,1269.15
AUC,UIB,04:51:08,905.74,UIB,UIB,03:24:37,314.12
BGA,SMR,04:29:34,690.62,PEI,BGA,20:55:36,934.34
EJA,CLO,07:49:58,357.66,MTR,ADZ,21:44:50,986.91
LET,UIB,16:34:49,939.11,MTR,LET,21:55:18,1426.13
MTR,EJA,08:25:34,1246.46,SMR,CLO,19:28:15,721.91
LET,PEI,02:38:57,677.32,BGA,SMR,19:06:03,805.90
AUC,ADZ,22:03:09,1364.04,BOG,MTR,17:47:10,493.18
MTR,EJA,08:52:07,922.71,BAQ,PEI,22:44:05,1101.64
UIB,CLO,14:09:52,517.08,MTR,MDE,03:01:00,1260.31
CUC,SMR,06:23:29,1477.18,ADZ,PEI,02:49:21,1038.30
AUC,CUC,10:58:11,512.82,CLO,ADZ,13:17:45,1287.25
MTR,CUC,01:09:30,594.76,CTG,MDE,03:50:22,1011.35
MTR,BGA,21:20:03,1368.21,EJA,CTG,14:27:39,1072.88
ADZ,SMR,14:47:23,1088.43,MDE,PEI,02:40:35,839.55
UIB,UIB,17:27:13,460.53,CTG,BOG,09:44:36,1425.92
CUC,LET,12:18:41,391.09,ADZ,CLO,23:08:12,1367.16
CLO,UIB,01:39:25,1263.27,PEI,SMR,08:16:25,1088.52
AUC,BGA,19:20:38,728.39,SMR,LET,02:08:26,1485.47
ADZ,BAQ,01:07:13,351.10,EJA,BOG,19:35:08,1358.05
AUC,EJA,03:07:14,973.25,PEI,LET,09:41:29,1009.42
SMR,MDE,05:49:53,787.63,UIB,BGA,21:09:15,1229.40
PEI,BGA,13:52:48,384.08,BGA,MTR,18:50:44,439.98
CTG,BAQ,06:41:20,737.00,MTR,SMR,16:11:17,1092.57
EJA,CUC,12:00:51,991.49,SMR,EJA,18:50:21,507.96
EJA,BAQ,06:51:11,469.35,CTG,MDE,01:28:19,1465.44
BAQ,ADZ,12:02:11,630.51,LET,BAQ,22:14:54,480.86
CLO,CLO,14:01:00,833.72,CUC,MDE,00:36:23,374.47
EJA,CTG,21:09:41,1189.47,LET,PEI,17:17:59,1039.19
PEI,EJA,23:13:29,476.40,BGA,MDE,19:08:02,496.79
LET,MTR,15:26:21,1388.62,EJA,BOG,03:02:51,709.27
EJA,LET,05:19:25,1050.79,ADZ,UIB,10:37:56,571.08
CLO,CUC,21:20:01,784.57,UIB,PEI,17:02:38,941.27
PEI,CLO,12:23:40,694.26,MTR,SMR,04:04:48,781.45
SMR,BOG,13:55:51,888.89,CTG,PEI,08:28:17,1170.45
LET,CTG,02:02:56,968.70,CUC,CUC,20:17:01,716.25
EJA,MDE,07:54:10,726.28,BGA,MDE,21:46:21,967.86
ADZ,MTR,17:58:13,994.42,LET,BGA,19:15:16,795.21
CLO,BGA,08:08:50,691.27,EJA,CUC,19:20:02,1350.39
AUC,MTR,12:13:12,1122.30,CTG,CUC,08:50:18,839.13
AUC,MTR,23:42:31,1448.10,CLO,BGA,02:12:26,825.09
CTG,ADZ,05:37:01,1112.40,CLO,LET,02:41:59,1315.21
ADZ,AUC,21:05:39,1184.01,LET,BGA,06:35:21,549.18
SMR,UIB,19:28:36,633.19,ADZ,ADZ,00:39:29,1420.64
BOG,ADZ,03:25:25,436.39,ADZ,ADZ,16:13:24,1085.29
SMR,BOG,01:58:18,1263.38,LET,CLO,09:48:25,1481.92
MTR,CTG,04:28:41,656.68,MDE,MTR,20:58:00,1394.07
BGA,ADZ,01:04:21,1423.79,SMR,EJA,11:42:26,338.12
BOG,CTG,08:16:07,1222.90,ADZ,EJA,04:28:06,1394.44
MTR,CLO,05:37:05,1292.03,MDE,CTG,09:08:32,313.45
UIB,PEI,02:23:59,1174.14,ADZ,LET,08:56:18,609.39
BOG,AUC,06:49:27,1202.92,MTR,AUC,00:33:45,795.57
CUC,MTR,02:24:14,885.19,ADZ,EJA,21:47:17,414.24
CTG,ADZ,18:19:33,428.23,BOG,BOG,12:35:10,1485.78
BGA,SMR,05:52:29,739.58,CLO,CUC,21:36:18,1191.52
CLO,CLO,18:07:01,475.09,SMR,CUC,09:19:30,482.72
BOG,AUC,15:59:40,1078.80,AUC,CLO,23:01:00,1128.15
BAQ,BAQ,07:33:29,616.23,BAQ,CLO,10:40:02,758.42
CLO,EJA,20:20:35,381.93,CTG,BAQ,12:22:51,571.60
MTR,UIB,01:27:13,818.75,BAQ,BAQ,22:13:56,539.21
PEI,EJA,13:11:18,699.90,MTR,MDE,21:47:57,926.32
MTR,CTG,12:27:05,449.12,SMR,MTR,19:12:36,1390.05
BOG,EJA,16:17:32,1432.82,CLO,EJA,07:20:10,1333.06
MDE,AUC,12:33:21,483.41,CLO,UIB,15:59:59,845.19
CTG,UIB,17:35:09,521.66,UIB,ADZ,03:29:07,894.66
CUC,LET,15:22:39,1120.00,BGA,UIB,19:49:05,586.69
ADZ,BOG,22:30:45,1420.42,EJA,BOG,23:21:07,731.45
SMR,LET,23:23:00,450.89,CLO,CLO,23:00:22,1070.36
BAQ,ADZ,20:03:51,767.21,AUC,CLO,09:08:35,302.30
CTG,AUC,20:24:39,741.88,BOG,EJA,08:25:09,1090.36
SMR,BAQ,02:44:38,347.85,CTG,PEI,22:41:30,906.00
AUC,MDE,17:11:38,736.57,UIB,CUC,08:32:01,975.99
PEI,BOG,03:00:44,598.47,PEI,EJA,05:10:27,731.61
CTG,UIB,03:35:54,1089.64,ADZ,EJA,14:53:20,1010.43
BGA,PEI,05:43:46,1330.31,UIB,MTR,18:25:14,562.10
CTG,MDE,17:39:36,382.55,CUC,EJA,14:57:40,990.33
UIB,BAQ,04:39:20,846.13,AUC,AUC,18:00:42,537.69
BAQ,BAQ,09:08:38,1311.54,UIB,LET,16:30:09,1275.88
MDE,CLO,04:24:41,613.27,CTG,ADZ,02:16:09,1404.58
CLO,BOG,04:31:07,886.57,BOG,MDE,00:41:51,515.06
CLO,MDE,11:37:42,1362.79,BAQ,CLO,11:34:17,1331.36
CUC,CLO,21:31:58,1091.29,MTR,LET,12:32:37,1499.08
MDE,CLO,10:03:37,935.51,LET,AUC,15:31:14,625.46
BOG,EJA,12:25:38,955.04,AUC,EJA,06:52:45,466.42
CUC,MTR,20:41:24,513.20,CLO,AUC,00:36:56,743.13
CLO,BOG,16:16:19,1443.00,PEI,MDE,10:03:15,1181.37
CUC,SMR,03:01:21,1128.79,EJA,AUC,22:03:23,362.40
SMR,BGA,23:15:16,1265.42,BOG,MDE,03:46:20,684.16
BGA,UIB,04:30:38,1088.03,CUC,MTR,19:50:58,301.78
CLO,CUC,12:38:42,642.64,CUC,CUC,02:00:34,1388.92
BOG,LET,15:48:32,735.73,LET,LET,13:29:18,555.95
LET,EJA,22:10:47,678.69,EJA,UIB,06:31:44,1286.01
MDE,PEI,10:25:54,995.17,CTG,SMR,04:46:21,1167.80
CLO,UIB,22:56:00,669.85,MTR,UIB,07:05:41,1332.30
BGA,BAQ,07:58:20,420.70,AUC,CLO,11:21:39,329.64
EJA,CLO,13:08:03,371.56,EJA,CUC,12:15:12,717.20
LET,CLO,05:45:42,695.58,CLO,EJA,07:13:28,963.99
LET,BAQ,12:11:33,1178.98,MDE,MDE,21:38:30,370.82
ADZ,BGA,12:15:54,1071.31,MDE,BGA,10:24:47,1117.34
CUC,LET,10:49:52,1038.46,EJA,CLO,17:23:36,974.12
CUC,CUC,06:50:24,804.48,BOG,CTG,12:10:16,1082.69
MDE,BAQ,17:37:17,862.32,SMR,MDE,01:45:38,1297.25
LET,BOG,21:58:58,599.07,CUC,LET,21:56:32,1071.20
CLO,BAQ,01:42:22,366.18,CLO,BGA,06:14:29,916.38
MTR,EJA,22:09:25,1363.48,CUC,MDE,06:00:57,1378.29
BGA,BGA,10:41:42,852.73,LET,CTG,03:13:28,972.99
UIB,SMR,17:50:25,1036.57,MTR,LET,00:35:20,1180.58
CTG,EJA,02:37:13,658.27,CLO,CTG,20:09:53,471.28
MDE,AUC,10:31:32,576.48,BAQ,EJA,06:06:21,1044.06
MDE,BOG,17:45:53,397.93,CTG,MTR,08:59:16,1038.11
CUC,BGA,02:16:25,740.93,MTR,AUC,10:37:17,1438.89
BGA,UIB,12:01:22,1001.18,UIB,UIB,09:10:05,1319.73
CTG,AUC,06:12:18,1104.40,UIB,BAQ,23:58:19,1204.03
SMR,ADZ,10:20:19,607.80,MDE,AUC,19:28:09,321.95
CUC,EJA,07:49:07,359.74,MDE,LET,07:58:49,806.59
CTG,LET,20:36:50,605.67,SMR,AUC,12:49:33,499.01
MDE,BGA,00:50:43,594.97,BGA,BOG,06:03:26,1059.99
LET,UIB,17:51:54,1223.92,BOG,BAQ,09:58:42,1135.07
BGA,CTG,23:45:20,1195.76,CTG,LET,13:04:13,395.03
CLO,UIB,06:41:41,1486.33,LET,CTG,08:02:24,947.43
UIB,BGA,12:20:38,428.50,UIB,AUC,07:57:43,526.47
BGA,MDE,21:05:46,557.56,AUC,SMR,20:19:13,1427.31
UIB,BOG,18:23:42,928.22,MDE,BOG,15:30:36,1377.27
SMR,LET,06:11:11,858.57,ADZ,MDE,17:23:34,1452.96
CLO,AUC,16:58:34,543.22,CLO,CTG,17:29:21,765.49
LET,CLO,07:50:51,393.00,MDE,ADZ,08:47:24,1460.92
SMR,BOG,19:05:48,825.70,MDE,ADZ,16:52:40,1167.63
PEI,BAQ,06:37:54,1307.54,EJA,MDE,23:08:42,1337.77
CLO,CLO,18:23:06,1053.17,BOG,EJA,03:02:57,755.95
SMR,SMR,16:41:39,1237.46,PEI,SMR,11:12:57,744.93
ADZ,CUC,08:54:03,833.23,BAQ,UIB,02:36:04,953.74
PEI,UIB,21:49:07,942.41,MDE,BGA,16:51:08,849.96
EJA,MTR,13:37:47,1480.79,ADZ,BOG,20:21:12,470.78
SMR,MTR,08:12:45,1388.85,CTG,AUC,14:00:13,945.22
BAQ,BAQ,11:18:29,1353.77,ADZ,EJA,02:55:10,922.25
BOG,PEI,01:37:31,1362.18,SMR,CLO,18:13:35,1174.43
CTG,BGA,20:23:03,663.33,SMR,UIB,04:24:41,735.98
EJA,UIB,15:09:32,1262.90,UIB,UIB,11:57:05,697.62
MDE,ADZ,23:11:02,917.52,CUC,CTG,17:55:05,987.68
PEI,BAQ,07:03:06,1401.09,SMR,BOG,20:14:48,1184.10
CUC,CLO,17:18:11,1031.33,AUC,CLO,07:21:16,918.44
PEI,LET,11:01:37,467.11,SMR,EJA,01:07:35,1417.06
CTG,MTR,10:01:17,776.05,CUC,CUC,08:24:57,1071.03
AUC,MDE,00:44:06,795.96,CLO,LET,09:13:26,497.57
CUC,BGA,12:34:29,495.79,CUC,AUC,16:56:52,1054.76
LET,EJA,04:36:35,1015.29,CLO,AUC,20:48:04,842.81
PEI,BGA,12:01:10,352.08,PEI,SMR,19:15:16,779.13
PEI,LET,15:52:07,500.11,CTG,UIB,14:56:05,340.58
AUC,BOG,03:57:49,630.02,SMR,MDE,11:02:16,1251.20
CLO,CTG,13:54:58,774.17,MDE,MDE,04:40:48,1387.89
CLO,UIB,14:32:17,1402.75,BGA,UIB,18:52:22,1329.79
LET,EJA,17:29:38,1048.13,CLO,CUC,17:23:31,301.24
BAQ,BGA,19:32:29,755.54,SMR,EJA,05:40:48,1417.85
BGA,BAQ,21:23:17,1140.12,MTR,PEI,14:30:15,1039.48
SMR,LET,18:28:51,638.88,AUC,AUC,14:43:59,894.60
CTG,LET,13:23:02,1300.08,MDE,CTG,01:05:22,515.60
ADZ,BOG,00:37:02,1320.72,ADZ,EJA,17:00:40,924.97
CUC,SMR,02:33:59,905.18,CTG,MDE,00:23:52,881.34
LET,SMR,10:49:20,1423.83,SMR,CUC,01:17:42,1047.97
BGA,CLO,03:23:21,462.68,LET,SMR,14:04:36,1391.04
BOG,BOG,00:44:12,1146.38,BAQ,MTR,12:39:32,914.84
SMR,MDE,22:59:20,1395.95,MTR,CUC,10:55:24,1003.82
PEI,AUC,14:49:07,587.18,BAQ,BAQ,11:17:53,1247.44
PEI,EJA,04:30:46,1497.27,LET,MDE,06:40:32,1216.90
CLO,PEI,02:18:01,1160.20,CLO,BGA,19:40:21,802.42
ADZ,CUC,18:49:10,1108.08,SMR,MDE,03:26:21,765.65
CTG,PEI,02:30:26,417.54,BGA,BGA,17:18:48,411.04
PEI,AUC,19:48:54,1280.18,BOG,BGA,13:45:58,580.54
UIB,PEI,13:00:03,677.00,UIB,AUC,21:20:44,1448.44
CLO,MTR,07:04:32,1469.10,CLO,ADZ,02:36:21,1141.73
EJA,CUC,23:25:06,865.90,CTG,PEI,10:51:44,1184.97
UIB,MTR,23:42:04,438.91,EJA,MTR,16:34:48,358.89
CLO,MDE,01:27:35,906.21,BOG,LET,02:39:28,1460.59
MDE,LET,10:40:43,475.39,SMR,PEI,16:33:10,1177.51
CLO,ADZ,22:10:49,909.23,BAQ,MDE,19:02:14,1206.59
BGA,PEI,14:12:09,1272.22,EJA,BAQ,20:14:06,992.42
SMR,LET,08:57:54,1232.71,BGA,BOG,16:03:52,468.18
BOG,ADZ,19:46:21,719.70,CUC,ADZ,15:27:36,1302.63
CTG,UIB,22:41:32,568.30,PEI,SMR,06:31:07,1113.64
UIB,LET,03:18:13,904.44,BGA,CUC,22:21:25,948.36
ADZ,SMR,21:21:29,351.75,MTR,CTG,10:37:37,1039.44
EJA,BOG,06:01:21,565.47,PEI,UIB,23:37:23,368.51
BGA,BOG,06:00:26,1067.37,SMR,BOG,11:32:34,923.95
